reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.75,18192
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.8,18229
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.85,19086
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.9,20370
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.95,21873
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.975,22749
2026-01-24,wk inc flu hosp,1,2026-01-31,US,quantile,0.99,24443
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.01,327
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.025,880
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.05,2551
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.1,9451
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.15,10077
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.2,10240
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.25,10988
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.3,12943
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.35,14061
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.4,14670
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.45,16486
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.5,16843
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.55,18742
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.6,18906
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.65,19832
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.7,19889
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.75,20870
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.8,21276
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.85,21759
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.9,23995
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.95,28728
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.975,32371
2026-01-24,wk inc flu hosp,2,2026-02-07,US,quantile,0.99,33493
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.01,372
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.025,1110
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.05,2111
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.1,6333
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.15,8449
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.2,8973
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.25,9555
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.3,11672
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.35,13204
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.4,15606
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.45,15728
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.5,17630
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.55,18381
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.6,19836
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.65,20524
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.7,21044
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.75,21350
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.8,21617
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.85,23416
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.9,24022
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.95,25798
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.975,30673
2026-01-24,wk inc flu hosp,3,2026-02-14,US,quantile,0.99,31848
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.01,350
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.025,934
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.05,2674
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.1,9377
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.15,9521
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.2,10546
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.25,10762
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.3,11325
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.35,12688
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.4,12855
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.45,13243
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.5,13437
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.55,13553
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.6,13677
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.65,13943
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.7,13999
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.75,14114
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.8,14428
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.85,14464
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.9,14932
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.95,18062
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.975,20133
2026-01-31,wk inc flu hosp,1,2026-02-07,US,quantile,0.99,22872
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.01,337
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.025,996
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.05,2898
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.1,5683
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.15,6878
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.2,7805
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.25,9524
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.3,10193
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.35,11300
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.4,12183
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.45,12288
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.5,13035
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.55,13506
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.6,15664
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.65,16612
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.7,16703
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.75,16780
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.8,16956
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.85,17447
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.9,17909
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.95,21900
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.975,25266
2026-01-31,wk inc flu hosp,2,2026-02-14,US,quantile,0.99,27510
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.01,343
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.025,1054
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.05,2297
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.1,5378
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.15,6218
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.2,7715
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.25,9223
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.3,9524
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.35,10347
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.4,11240
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.45,12846
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.5,13331
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.55,13770
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.6,14427
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.65,14901
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.7,15013
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.75,15516
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.8,15682
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.85,16011
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.9,17119
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.95,23920
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.975,29341
2026-01-31,wk inc flu hosp,3,2026-02-21,US,quantile,0.99,29516
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.01,352
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.025,748
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.05,3243
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.1,12286
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.15,13201
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.2,13371
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.25,13617
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.3,13809
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.35,13822
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.4,14179
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.45,14619
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.5,14688
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.55,14870
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.6,14902
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.65,15297
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.7,15543
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.75,15634
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.8,15644
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.85,16197
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.9,17210
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.95,18676
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.975,20056
2026-02-07,wk inc flu hosp,1,2026-02-14,US,quantile,0.99,20210
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.01,347
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.025,922
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.05,3094
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.1,8531
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.15,9246
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.2,9407
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.25,9663
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.3,10771
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.35,11812
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.4,12079
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.45,12422
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.5,12440
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.55,12757
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.6,12858
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.65,12970
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.7,13242
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.75,14841
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.8,15329
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.85,15410
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.9,18049
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.95,21205
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.975,26232
2026-02-07,wk inc flu hosp,2,2026-02-21,US,quantile,0.99,27279
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.01,330
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.025,918
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.05,2301
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.1,7283
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.15,7642
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.2,8471
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.25,8871
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.3,9316
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.35,10205
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.4,10280
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.45,10307
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.5,10698
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.55,10838
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.6,11384
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.65,11732
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.7,11778
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.75,12060
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.8,12679
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.85,12918
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.9,16323
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.95,17851
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.975,24539
2026-02-07,wk inc flu hosp,3,2026-02-28,US,quantile,0.99,27261
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.01,339
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.025,940
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.05,3848
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.1,13600
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.15,14528
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.2,14816
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.25,14940
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.3,14978
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.35,15463
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.4,15562
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.45,15824
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.5,16176
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.55,16484
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.6,16911
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.65,16938
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.7,17095
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.75,17292
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.8,17713
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.85,18237
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.9,18594
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.95,19486
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.975,23906
2026-02-14,wk inc flu hosp,1,2026-02-21,US,quantile,0.99,24890
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.01,368
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.025,888
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.05,2607
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.1,8501
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.15,10517
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.2,11243
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.25,11708
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.3,12648
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.35,13001
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.4,13155
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.45,13418
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.5,13462
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.55,13615
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.6,13672
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.65,13833
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.7,13858
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.75,14248
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.8,14436
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.85,15279
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.9,18872
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.95,20152
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.975,27580
2026-02-14,wk inc flu hosp,2,2026-02-28,US,quantile,0.99,27977
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.01,355
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.025,789
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.05,2289
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.1,6134
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.15,9678
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.2,9939
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.25,10003
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.3,10275
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.35,10646
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.4,10659
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.45,10796
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.5,10935
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.55,11356
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.6,11446
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.65,11761
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.7,11994
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.75,12313
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.8,12319
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.85,12386
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.9,12947
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.95,17556
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.975,24632
2026-02-14,wk inc flu hosp,3,2026-03-07,US,quantile,0.99,29713
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.01,332
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.025,942
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.05,4200
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.1,9659
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.15,10206
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.2,10759
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.25,11260
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.3,11294
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.35,11492
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.4,11790
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.45,11935
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.5,12105
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.55,12187
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.6,12538
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.65,12785
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.7,12951
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.75,13236
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.8,13467
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.85,14353
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.9,15352
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.95,17408
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.975,18900
2026-02-21,wk inc flu hosp,1,2026-02-28,US,quantile,0.99,20271
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.01,334
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.025,923
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.05,2390
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.1,6265
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.15,8467
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.2,10372
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.25,10548
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.3,10784
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.35,10878
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.4,11016
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.45,11335
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.5,11488
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.55,11719
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.6,11740
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.65,11843
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.7,11859
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.75,12047
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.8,12113
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.85,12290
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.9,13613
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.95,17893
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.975,22580
2026-02-21,wk inc flu hosp,2,2026-03-07,US,quantile,0.99,24817
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.01,323
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.025,784
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.05,2476
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.1,5061
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.15,6685
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.2,8123
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.25,8995
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.3,9084
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.35,9107
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.4,9258
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.45,9407
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.5,9495
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.55,9540
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.6,9558
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.65,9700
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.7,9898
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.75,9951
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.8,10088
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.85,10452
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.9,11306
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.95,15178
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.975,22368
2026-02-21,wk inc flu hosp,3,2026-03-14,US,quantile,0.99,27029
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.01,348
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.025,992
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.05,4073
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.1,8242
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.15,8460
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.2,9374
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.25,9476
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.3,9777
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.35,9822
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.4,10021
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.45,10051
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.5,10491
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.55,10532
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.6,10563
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.65,10669
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.7,10950
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.75,11124
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.8,11381
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.85,11418
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.9,13630
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.95,17290
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.975,18146
2026-02-28,wk inc flu hosp,1,2026-03-07,US,quantile,0.99,19456
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.01,353
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.025,868
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.05,3709
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.1,6217
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.15,7756
2026-02-28,wk inc flu hosp,2,2026-03-14,US,quantile,0.2,8708
